"GEOID","Cluster","State","County.Code","Tract_RUC","Tract_Population","Tract_Land","Tract_Lat","Tract_Long","Tract_methadone_unserved","Name","Address","Pharm_Lat","Pharm_Long","Cluster_centroid_Latitude","Cluster_centroid_Longitude","Shortest_distance","Pharm_County_pop","Pharm_Total_Land","Pharm_RUC","Max_RUC","Max_PopD","Drive_Time"
42001030101,"PA161","Pennsylvania",42001,3,101589,518.688,40.01461,-77.09162,0,"CVS Pharmacy #01921","1310 YORK RD",39.845088,-77.200355,39.8353816666667,-77.2250821666667,21030.2943283884,101589,518.688,3,3,195.8576253933,1426.34634668714
42001030101,"PA210","Pennsylvania",42001,3,101589,518.688,40.01461,-77.09162,0,"ADAMS CUMBERLAND PHARMACY","3463 Biglerville Rd",39.924881,-77.247579,39.924881,-77.247579,16637.4691569022,101589,518.688,3,3,195.8576253933,1238.86056836811
42001030101,"PA24","Pennsylvania",42001,3,101589,518.688,40.01461,-77.09162,0,"RITE AID PHARMACY 07884","320 YORK ROAD",40.191321,-77.16141,40.1962029230769,-77.1869810769231,20549.3364517222,245801,545.478,2,3,450.615790187689,1384.94672806943
42001030101,"PA254","Pennsylvania",42001,3,101589,518.688,40.01461,-77.09162,0,"HOLLY PHARMACY","31 N BALTIMORE AVE",40.115378,-77.189656,40.115378,-77.189656,13985.3107989075,245801,545.478,2,3,450.615790187689,1104.79411320729
42001030102,"PA161","Pennsylvania",42001,3,101589,518.688,39.95082,-77.03937,0,"CVS Pharmacy #01921","1310 YORK RD",39.845088,-77.200355,39.8353816666667,-77.2250821666667,18098.5477234926,101589,518.688,3,3,195.8576253933,1301.21940159019
42001030102,"PA210","Pennsylvania",42001,3,101589,518.688,39.95082,-77.03937,0,"ADAMS CUMBERLAND PHARMACY","3463 Biglerville Rd",39.924881,-77.247579,39.924881,-77.247579,18004.3654032346,101589,518.688,3,3,195.8576253933,1297.19970016158
42001030102,"PA254","Pennsylvania",42001,3,101589,518.688,39.95082,-77.03937,0,"HOLLY PHARMACY","31 N BALTIMORE AVE",40.115378,-77.189656,40.115378,-77.189656,22352.8852053299,245801,545.478,2,3,450.615790187689,1461.9221888734
42001030200,"PA161","Pennsylvania",42001,3,101589,518.688,39.9719,-77.14084,0,"CVS Pharmacy #01921","1310 YORK RD",39.845088,-77.200355,39.8353816666667,-77.2250821666667,15003.539057374,101589,518.688,3,3,195.8576253933,1169.12443172025
42001030200,"PA210","Pennsylvania",42001,3,101589,518.688,39.9719,-77.14084,0,"ADAMS CUMBERLAND PHARMACY","3463 Biglerville Rd",39.924881,-77.247579,39.924881,-77.247579,10505.8130658112,101589,518.688,3,3,195.8576253933,977.161486400349
42001030200,"PA254","Pennsylvania",42001,3,101589,518.688,39.9719,-77.14084,0,"HOLLY PHARMACY","31 N BALTIMORE AVE",40.115378,-77.189656,40.115378,-77.189656,16504.799009265,245801,545.478,2,3,450.615790187689,1212.32587002535
42001030300,"PA161","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"WELLSPAN PHARMACY","40 V TWIN DR SUITE 107",39.827248,-77.263577,39.8353816666667,-77.2250821666667,17289.7909906691,101589,518.688,3,3,195.8576253933,1266.70166423328
42001030300,"PA165","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"RITE AID PHARMACY 00232","5035 LINCOLN WAY EAST",39.908302,-77.550856,39.908302,-77.550856,22575.0393659765,153003,772.299,3,3,198.113683948833,1492.09122601395
42001030300,"PA210","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"ADAMS CUMBERLAND PHARMACY","3463 Biglerville Rd",39.924881,-77.247579,39.924881,-77.247579,7719.21949638553,101589,518.688,3,3,195.8576253933,858.229672857261
42001030300,"PA219","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"GIANT PHARMACY","397 BALTIMORE ROAD",40.048477,-77.501552,40.0503996666667,-77.515568,18569.1622917506,245801,545.478,2,3,450.615790187689,1300.43289492184
42001030300,"PA254","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"HOLLY PHARMACY","31 N BALTIMORE AVE",40.115378,-77.189656,40.115378,-77.189656,17950.69658459,245801,545.478,2,3,450.615790187689,1274.03677854022
42001030300,"PA323","Pennsylvania",42001,3,101589,518.688,39.97956,-77.30321,0,"BIG SPRING PHARMACY","91 S HIGH ST",40.170629,-77.397256,40.170629,-77.397256,22728.3167300471,245801,545.478,2,3,450.615790187689,1477.94560634833
42001030400,"PA161","Pennsylvania",42001,3,101589,518.688,39.90425,-77.39349,0,"WELLSPAN PHARMACY","40 V TWIN DR SUITE 107",39.827248,-77.263577,39.8353816666667,-77.2250821666667,14024.6159742786,101589,518.688,3,3,195.8576253933,1127.34399453374
42001030400,"PA165","Pennsylvania",42001,3,101589,518.688,39.90425,-77.39349,0,"RITE AID PHARMACY 00232","5035 LINCOLN WAY EAST",39.908302,-77.550856,39.908302,-77.550856,13445.4603200488,153003,772.299,3,3,198.113683948833,1102.44079233375
42001030400,"PA210","Pennsylvania",42001,3,101589,518.688,39.90425,-77.39349,0,"ADAMS CUMBERLAND PHARMACY","3463 Biglerville Rd",39.924881,-77.247579,39.924881,-77.247579,12668.1320181753,101589,518.688,3,3,195.8576253933,1069.44925928725
42001030400,"PA219","Pennsylvania",42001,3,101589,518.688,39.90425,-77.39349,0,"GIANT PHARMACY","397 BALTIMORE ROAD",40.048477,-77.501552,40.0503996666667,-77.515568,18513.4509082267,245801,545.478,2,3,450.615790187689,1298.05513307304
42001030400,"PA311","Pennsylvania",42001,3,101589,518.688,39.90425,-77.39349,0,"WELLSPAN PHARMACY","4910 FAIRFIELD RD SUITE B",39.780248,-77.378046,39.780248,-77.378046,13866.8120221778,101589,518.688,3,3,195.8576253933,1120.60892185808
