"GEOID","Cluster","State","County.Code","Tract_RUC","Tract_Population","Tract_Land","Tract_Lat","Tract_Long","Tract_methadone_unserved","Name","Address","Pharm_Lat","Pharm_Long","Cluster_centroid_Latitude","Cluster_centroid_Longitude","Shortest_distance","Pharm_County_pop","Pharm_Total_Land","Pharm_RUC","Max_RUC","Max_PopD","Drive_Time"
51001090100,"VA168","Virginia",51001,8,32840,449.31,37.95843,-75.34375,4.688733996,"H AND H PHARMACY OAK HALL","7001 LANKFORD HWY",37.944702,-75.54042,37.944702,-75.54042,17330.9722621212,860.73,32840,8,8,73.0898488793928,1492.21764482864
51001090100,"VA31","Virginia",51001,8,32840,449.31,37.95843,-75.34375,4.688733996,"H AND H PHARMACY","6300 MADDOX BLVD",37.933986,-75.366062,37.933986,-75.366062,3352.717997447,860.73,32840,8,8,73.0898488793928,895.625752812349
51001090200,"VA168","Virginia",51001,8,32840,449.31,37.95387,-75.50331,10.26094629,"H AND H PHARMACY OAK HALL","7001 LANKFORD HWY",37.944702,-75.54042,37.944702,-75.54042,3413.70319177023,860.73,32840,8,8,73.0898488793928,898.228600906065
51001090200,"VA31","Virginia",51001,8,32840,449.31,37.95387,-75.50331,10.26094629,"H AND H PHARMACY","6300 MADDOX BLVD",37.933986,-75.366062,37.933986,-75.366062,12250.3564122299,860.73,32840,8,8,73.0898488793928,1275.37696035528
51001090300,"VA168","Virginia",51001,8,32840,449.31,37.88762,-75.66291,3.71319306,"H AND H PHARMACY OAK HALL","7001 LANKFORD HWY",37.944702,-75.54042,37.944702,-75.54042,12493.8064326651,860.73,32840,8,8,73.0898488793928,1285.76740722746
51001090400,"VA30","Virginia",51001,8,32840,449.31,37.75238,-75.59806,9.84747198,"Walgreens #17128","25096 LANKFORD HIGHWAY CHESAPEAKE SQUARE",37.701549,-75.714363,37.6950756666667,-75.7181246666667,11699.4691850602,860.73,32840,8,8,73.0898488793928,1251.86509349968
51001090500,"VA30","Virginia",51001,8,32840,449.31,37.81404,-75.69557,3.88278213,"Walgreens #17128","25096 LANKFORD HIGHWAY CHESAPEAKE SQUARE",37.701549,-75.714363,37.6950756666667,-75.7181246666667,12631.1970260454,860.73,32840,8,8,73.0898488793928,1291.63123775293
51001090600,"VA30","Virginia",51001,8,32840,449.31,37.78905,-75.76167,5.712728947,"Walgreens #17128","25096 LANKFORD HIGHWAY CHESAPEAKE SQUARE",37.701549,-75.714363,37.6950756666667,-75.7181246666667,10593.350923925,860.73,32840,8,8,73.0898488793928,1204.65596611443
51001090700,"VA78","Virginia",51001,8,32840,449.31,37.6028,-75.89805,8.849319172,"Shore Pharmacy","3271B Main St",37.531887,-75.82239,37.510045,-75.8390363333333,10338.4379240013,11998,211.719,8,8,73.0898488793928,1193.77627927769
51001090800,"VA30","Virginia",51001,8,32840,449.31,37.5703,-75.71252,6.085824904,"Walmart Pharmacy 10-4378","26036 Lankford Hwy",37.685811,-75.724233,37.6950756666667,-75.7181246666667,12900.0252339186,860.73,32840,8,8,73.0898488793928,1303.10482566496
51001090800,"VA78","Virginia",51001,8,32840,449.31,37.5703,-75.71252,6.085824904,"Shore Pharmacy","3271B Main St",37.531887,-75.82239,37.510045,-75.8390363333333,10597.6045903066,11998,211.719,8,8,73.0898488793928,1204.8375125956
51003010100,"VA151","Virginia",51003,3,105105,720.469,38.19961,-78.62417,0,"PARKWAY PHARMACY","5771 THE SQUARE",38.069115,-78.700305,38.059989,-78.6910995,15983.2333827745,105105,720.469,3,3,145.884139359223,1215.03211323911
51003010100,"VA176","Virginia",51003,3,105105,720.469,38.19961,-78.62417,0,"WalMart Pharmacy 10-4638","135 Stone Ridge Rd",38.235873,-78.372526,38.234936,-78.370496,22375.8880467239,19213,155.933,3,3,145.884139359223,1487.87061429647
51003010100,"VA84","Virginia",51003,3,105105,720.469,38.19961,-78.62417,0,"Greene Pharmacy","331 MAIN STREET",38.297815,-78.435767,38.297815,-78.435767,19768.5275522257,19213,155.933,3,3,145.884139359223,1376.58846839129
51003010201,"VA176","Virginia",51003,3,105105,720.469,38.17059,-78.42526,0,"WalMart Pharmacy 10-4638","135 Stone Ridge Rd",38.235873,-78.372526,38.234936,-78.370496,8607.7430597727,19213,155.933,3,3,145.884139359223,900.246186253398
51003010201,"VA84","Virginia",51003,3,105105,720.469,38.17059,-78.42526,0,"Greene Pharmacy","331 MAIN STREET",38.297815,-78.435767,38.297815,-78.435767,14192.3901161822,19213,155.933,3,3,145.884139359223,1138.59892262096
51003010202,"VA151","Virginia",51003,3,105105,720.469,38.12286,-78.50863,0,"Harris Teeter Pharmacy","545 Radford Ln",38.050863,-78.681894,38.059989,-78.6910995,17166.6363676578,105105,720.469,3,3,145.884139359223,1265.53975263393
51003010202,"VA176","Virginia",51003,3,105105,720.469,38.12286,-78.50863,0,"WalMart Pharmacy 10-4638","135 Stone Ridge Rd",38.235873,-78.372526,38.234936,-78.370496,17323.8593755096,19213,155.933,3,3,145.884139359223,1272.25003060905
51003010202,"VA84","Virginia",51003,3,105105,720.469,38.12286,-78.50863,0,"Greene Pharmacy","331 MAIN STREET",38.297815,-78.435767,38.297815,-78.435767,20492.1642224973,19213,155.933,3,3,145.884139359223,1407.47328147848
51003010300,"VA176","Virginia",51003,3,105105,720.469,38.12357,-78.43315,0,"CVS Pharmacy #08288","9026 Seminole Trl",38.233999,-78.368466,38.234936,-78.370496,13533.4456311974,19213,155.933,3,3,145.884139359223,1110.4751720018
51003010300,"VA84","Virginia",51003,3,105105,720.469,38.12357,-78.43315,0,"Greene Pharmacy","331 MAIN STREET",38.297815,-78.435767,38.297815,-78.435767,19398.2152884083,19213,155.933,3,3,145.884139359223,1360.78354097157
