"GEOID","Cluster","State","County.Code","Tract_RUC","Tract_Population","Tract_Land","Tract_Lat","Tract_Long","Tract_methadone_unserved","Name","Address","Pharm_Lat","Pharm_Long","Cluster_centroid_Latitude","Cluster_centroid_Longitude","Shortest_distance","Pharm_County_pop","Pharm_Total_Land","Pharm_RUC","Max_RUC","Max_PopD","Drive_Time"
13001950100,"GA174","Georgia",13001,7,18471,508.274,31.8787134,-82.2783139,2.006394842,"ABUNDANT LIFE PHARMACY AND HEALTH FOODS INC","117 NORTH MAIN STREET",31.78048,-82.348417,31.7783436666667,-82.3527196666667,12788.334572987,18471,508.274,7,7,36.3406351692198,1258.60873133567
13001950200,"GA174","Georgia",13001,7,18471,508.274,31.784919,-82.2853181,3.222284296,"CVS Pharmacy #07294","19 E PARKER ST",31.778813,-82.347923,31.7783436666667,-82.3527196666667,5963.05429883065,18471,508.274,7,7,36.3406351692198,967.305769234678
13001950300,"GA174","Georgia",13001,7,18471,508.274,31.7668418,-82.3719348,4.109919045,"BARNES PHARMACY","694 S MAIN ST",31.769136,-82.352901,31.7783436666667,-82.3527196666667,1819.41762946851,18471,508.274,7,7,36.3406351692198,790.455356186302
13001950500,"GA174","Georgia",13001,7,18471,508.274,31.6892652,-82.3809625,2.638799152,"BARNES PHARMACY","694 S MAIN ST",31.769136,-82.352901,31.7783436666667,-82.3527196666667,9279.66840255193,18471,508.274,7,7,36.3406351692198,1108.8588591815
13001950500,"GA48","Georgia",13001,7,18471,508.274,31.6892652,-82.3809625,2.638799152,"THE MEDICINE CABINET OF ALMA, LLC","102 S PIERCE ST",31.541024,-82.461967,31.5392966,-82.466568,18201.3433055837,11279,284.086,7,7,39.7027660637976,1489.36048465871
13003960100,"GA133","Georgia",13003,9,8313,342.718,31.3276591,-83.0243534,1.49309807,"WILLACOOCHEE PHARMACY","1500 MAIN ST",31.338377,-83.037453,31.338377,-83.037453,1724.80687205456,8313,342.718,9,9,24.2560939314538,872.887455523485
13003960200,"GA113","Georgia",13003,9,8313,342.718,31.2627888,-82.883197,3.363370011,"BOONES PHARMACY INC","427 Main St N",31.304485,-82.851071,31.304503,-82.850914,5557.45884329996,8313,342.718,9,9,24.2560939314538,1036.46504165624
13003960300,"GA113","Georgia",13003,9,8313,342.718,31.2890885,-82.7116931,0,"Morris Drug Co","646 MAIN ST N",31.304521,-82.850757,31.304503,-82.850914,13339.0063867112,8313,342.718,9,9,24.2560939314538,1368.58149080903
13005970100,"GA48","Georgia",13005,7,11279,284.086,31.5631444,-82.3878355,2.239647104,"THE MEDICINE CABINET OF ALMA, LLC","102 S PIERCE ST",31.541024,-82.461967,31.5392966,-82.466568,7450.96369771156,11279,284.086,7,7,39.7027660637976,1030.53428299472
13005970201,"GA252","Georgia",13005,7,11279,284.086,31.600479,-82.5521315,2.967053856,"NICHOLLS PHARMACY LLC","1003 VAN STREAT HWY",31.517978,-82.63452,31.517978,-82.63452,12058.9908734575,43048,592.255,7,7,72.6849076833459,1224.50265599267
13005970201,"GA48","Georgia",13005,7,11279,284.086,31.600479,-82.5521315,2.967053856,"Carver Drug Company","135 Ga. Hwy. 32 bypass",31.541574,-82.474387,31.5392966,-82.466568,9867.47153681343,11279,284.086,7,7,39.7027660637976,1133.67083756759
13005970202,"GA252","Georgia",13005,7,11279,284.086,31.4896064,-82.4891054,0,"NICHOLLS PHARMACY LLC","1003 VAN STREAT HWY",31.517978,-82.63452,31.517978,-82.63452,14158.29334695,43048,592.255,7,7,72.6849076833459,1314.10088556133
13005970202,"GA48","Georgia",13005,7,11279,284.086,31.4896064,-82.4891054,0,"LAMARS PHARMACY","905 S PIERCE ST",31.535289,-82.464122,31.5392966,-82.466568,5610.93067714461,11279,284.086,7,7,39.7027660637976,952.001673676925
13007960100,"GA177","Georgia",13007,3,3251,341.957,31.3322322,-84.3614663,1.472467687,"Live Oak Pharmacy","98 E Oakland Ave",31.232972,-84.205157,31.232784,-84.20202275,18526.3852399163,22574,512.159,6,6,44.0761560374806,1460.13496257548
13009970100,"GA4","Georgia",13009,4,45527,258.701,33.0702261,-83.1483285,3.524798616,"CVS Pharmacy #04251","423 S Wayne St",33.076467,-83.225896,33.1022061111111,-83.251593,7268.98073624207,45527,258.701,4,4,175.983084719425,883.381803691749
13009970200,"GA4","Georgia",13009,4,45527,258.701,33.1437325,-83.238921,4.253089427,"WALGREENS","2350 N COLUMBIA ST",33.136003,-83.269808,33.1022061111111,-83.251593,3004.87055418832,45527,258.701,4,4,175.983084719425,701.389581121695
13009970300,"GA4","Georgia",13009,4,45527,258.701,33.1359714,-83.2846679,3.926969824,"WALGREENS","2350 N COLUMBIA ST",33.136003,-83.269808,33.1022061111111,-83.251593,1385.18816622102,45527,258.701,4,4,175.983084719425,632.261536803251
13009970400,"GA4","Georgia",13009,4,45527,258.701,33.1080758,-83.2495585,2.95118904,"H AND M DRUGS INC","295 HAMMOCK RD NW",33.100999,-83.249434,33.1022061111111,-83.251593,787.871312793026,45527,258.701,4,4,175.983084719425,606.768053498944
13009970500,"GA4","Georgia",13009,4,45527,258.701,33.0956212,-83.3402448,4.233754273,"River Edge Baldwin County","60 W 22 HWY",33.092359,-83.271681,33.1022061111111,-83.251593,6404.61814142828,45527,258.701,4,4,175.983084719425,846.490808145097
13009970500,"GA93","Georgia",13009,4,45527,258.701,33.0956212,-83.3402448,4.233754273,"Ingles Pharmacy","261 W Clinton St",33.007083,-83.541034,33.00496875,-83.54435275,21169.2030432799,28540,393.941,3,4,175.983084719425,1476.64329175612
13009970600,"GA4","Georgia",13009,4,45527,258.701,33.0603143,-83.2492437,2.220964716,"SOUTHSIDE DISCOUNT DRUGS","200 W ANDREWS ST",33.067852,-83.230046,33.1022061111111,-83.251593,1977.81793626761,45527,258.701,4,4,175.983084719425,657.554975388839
13009970701,"GA4","Georgia",13009,4,45527,258.701,33.0627728,-83.2220991,1.718250706,"SOUTHSIDE DISCOUNT DRUGS","200 W ANDREWS ST",33.067852,-83.230046,33.1022061111111,-83.251593,932.379305214432,45527,258.701,4,4,175.983084719425,612.93565461549
13009970702,"GA4","Georgia",13009,4,45527,258.701,33.0528451,-83.212589,1.407599228,"SOUTHSIDE DISCOUNT DRUGS","200 W ANDREWS ST",33.067852,-83.230046,33.1022061111111,-83.251593,2333.1007839809,45527,258.701,4,4,175.983084719425,672.718447329242
